sku_produto_final,produto_final,sku_item,descricao_item,qtd_padrao,unidade
00504021,Chocolates Sortidos 2,0080303003,Nibs de Cupuaçu - Santa Bárbara (PA),0.0551,KG
00504021,Chocolates Sortidos 2,0080304008,Liquor de Cupuaçu - Santa Bárbara (PA),0.0551,KG
00504021,Chocolates Sortidos 2,0140106004,Açúcar Demerara,0.02375,KG
00504021,Chocolates Sortidos 2,9990107001,MANTEIGA DE CACAU desodorizada,0.01615,KG
00504021,Chocolates Sortidos 2,0080305004,Massa de  Cupuaçu - Santa Bárbara (PA),0.095,KG
00504021,Chocolates Sortidos 2,0210305004,Massa  de Cupuaçu - Sakaguchi,0.095,KG
00504021,Chocolates Sortidos 2,0050302010,Amêndoa de Cupuaçu Torrada - SAKAGUCHI,0.026517,KG
00504021,Chocolates Sortidos 2,0050303010,LIQUOR DE CUPUAÇU -SAKAGUCHI,0.09226,KG
00504021,Chocolates Sortidos 2,0140106004,Açúcar Demerara,0.029045,KG
00504021,Chocolates Sortidos 2,9990107001,MANTEIGA DE CACAU desodorizada,0.049547,KG
00504021,Chocolates Sortidos 2,0050111003,Semente de Cumaru,0,KG
00504021,Chocolates Sortidos 2,0050304004,Liquor de Cacau - Sakaguchi (PA),0.038,KG
00504021,Chocolates Sortidos 2,0140106004,Açúcar Demerara,0.03515,KG
00504021,Chocolates Sortidos 2,0140106802,AÇÚCAR DEMERARA orgânico,0.03515,KG
00504021,Chocolates Sortidos 2,03001001,Leite em Pó integral,0.00665,KG
00504021,Chocolates Sortidos 2,9990107001,MANTEIGA DE CACAU desodorizada,0.0152,KG
00504021,Chocolates Sortidos 2,9990307005,Manteiga de Cacau Yanomami terc,0.0152,KG
00504021,Chocolates Sortidos 2,0070301006,Amêndoa de Cacau Seca Aprovada - Yanomam,0.01803,KG
00504022,Chocolates Sortidos 3,0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.0418,KG
00504022,Chocolates Sortidos 3,0050302002,Amêndoa de Cacau Torrada - Sakaguchi(PA),0.0418,KG
00504022,Chocolates Sortidos 3,0050303003,Nibs de Cacau - Sakaguchi(PA),0.138721,KG
00504022,Chocolates Sortidos 3,0050304004,Liquor de Cacau - Sakaguchi (PA),0.0741,KG
00504022,Chocolates Sortidos 3,0140106004,Açúcar Demerara,0.019,KG
00504022,Chocolates Sortidos 3,9990107001,MANTEIGA DE CACAU desodorizada,0.00019,KG
00504022,Chocolates Sortidos 3,0050304004,Liquor de Cacau - Sakaguchi (PA),0.045348,KG
00504022,Chocolates Sortidos 3,0140106004,Açúcar Demerara,0.022673,KG
00504022,Chocolates Sortidos 3,9990307005,Manteiga de Cacau Yanomami terc,0.010582,KG
00504022,Chocolates Sortidos 3,0320305032,Massa de Chocolate - Chocolate - Sakaguc,0.095,KG
00504022,Chocolates Sortidos 3,0050305005,Massa de Chocolate - Chocolate - Sakaguc,0.095,KG
00504022,Chocolates Sortidos 3,0050108008,Biscoito de castanha do Pará,0.050442,KG
00504022,Chocolates Sortidos 3,0050111002,Aromatizante Puxuri,1.9e-05,KG
00504022,Chocolates Sortidos 3,0050305009,Massa de Chocolate - Chocolate 60% - Sak,0.044368,KG
00504022,Chocolates Sortidos 3,9990111001,Flor de Sal,0.000171,KG
00504022,Chocolates Sortidos 3,0050305009,Massa de Chocolate - Chocolate 60% - Sak,0.031211,KG
00504022,Chocolates Sortidos 3,0110109014,Castanha do Pará - Acará-Açu (PA),0.058522,KG
00504022,Chocolates Sortidos 3,9990111001,Flor de Sal,0.005267,KG
00504022,Chocolates Sortidos 3,0050305011,Disco Sakaguchi ao Leite,0.095,KG
00504022,Chocolates Sortidos 3,0050305012,Folha Sakaguchi 78%,0.095,KG
00504022,Chocolates Sortidos 3,0050308011,Biscoito de castanha do Pará banhado com,0.095,KG
00504022,Chocolates Sortidos 3,0050309001,Castanha do Pará banhada com chocolate,0.095,KG
00504022,Chocolates Sortidos 3,0190212043,Luva Embalagem Mix 3,1,UN
00504022,Chocolates Sortidos 3,0190212044,Caixa para transporte MIX 6 unid,0.1667,UN
00504022,Chocolates Sortidos 3,0190213035,Base da Embalagem Mix 1,1,UN
00504022,Chocolates Sortidos 3,0190213036,Colmeia Embalagem  Mix 1,1,UN
00504022,Chocolates Sortidos 3,0190214016,Cartão Surpresa - Prima Stampa,1,UN
00504022,Chocolates Sortidos 3,9970212003,ETIQ ADESIVA | PAPEL COUCHE A20-C | 30X3,1,UN
00504022,Chocolates Sortidos 3,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1,UN
00504022,Chocolates Sortidos 3,9990115003,Filme termo encolhivel,0.22,M
00504022,Chocolates Sortidos 3,9990712002,ETIQUETA PARA QR CODE 40x40mm,1,UN
00504022,Chocolates Sortidos 3,0050111003,Semente de Cumaru,0,KG
00504022,Chocolates Sortidos 3,0050304004,Liquor de Cacau - Sakaguchi (PA),0.038,KG
00504022,Chocolates Sortidos 3,0140106004,Açúcar Demerara,0.03515,KG
00504022,Chocolates Sortidos 3,0140106802,AÇÚCAR DEMERARA orgânico,0.03515,KG
00504022,Chocolates Sortidos 3,03001001,Leite em Pó integral,0.00665,KG
00504022,Chocolates Sortidos 3,9990107001,MANTEIGA DE CACAU desodorizada,0.0152,KG
00504022,Chocolates Sortidos 3,9990307005,Manteiga de Cacau Yanomami terc,0.0152,KG
00504022,Chocolates Sortidos 3,0070301006,Amêndoa de Cacau Seca Aprovada - Yanomam,0.030583,KG
00504023,Pastilhas Sakaguchi ao Leite,0050301007,Amêndoa de Cacau Seca Aprovada - Sakaguc,0.44,KG
00504023,Pastilhas Sakaguchi ao Leite,0050302002,Amêndoa de Cacau Torrada - Sakaguchi(PA),0.44,KG
00504023,Pastilhas Sakaguchi ao Leite,0050303003,Nibs de Cacau - Sakaguchi(PA),0.4,KG
00504023,Pastilhas Sakaguchi ao Leite,0320305032,Massa de Chocolate - Chocolate - Sakaguc,1,KG
00504023,Pastilhas Sakaguchi ao Leite,0050315001,Pastilha Sakaguchi ao leite,1,KG
00504023,Pastilhas Sakaguchi ao Leite,0050111003,Semente de Cumaru,1e-06,KG
00504023,Pastilhas Sakaguchi ao Leite,0050304004,Liquor de Cacau - Sakaguchi (PA),0.4,KG
00504023,Pastilhas Sakaguchi ao Leite,0140106004,Açúcar Demerara,0.37,KG
00504023,Pastilhas Sakaguchi ao Leite,0140106802,AÇÚCAR DEMERARA orgânico,0.37,KG
00504023,Pastilhas Sakaguchi ao Leite,03001001,Leite em Pó integral,0.07,KG
00504023,Pastilhas Sakaguchi ao Leite,9990107001,MANTEIGA DE CACAU desodorizada,0.16,KG
00504023,Pastilhas Sakaguchi ao Leite,9990307005,Manteiga de Cacau Yanomami terc,0.16,KG
00504023,Pastilhas Sakaguchi ao Leite,0070301006,Amêndoa de Cacau Seca Aprovada - Yanomam,0.189794,KG
00604010,AMABELA - Cupulate 65% Cupuaçu - 50g,0060101006,Amêndoa de Cupuaçu Aprovada - AMABELA (P,0.0297,KG
00604010,AMABELA - Cupulate 65% Cupuaçu - 50g,0060302002,Amêndoa de Cupuaçu -Torrada- AMABELA (PA,0.0297,KG
00604010,AMABELA - Cupulate 65% Cupuaçu - 50g,0060303003,Nibs de Cupuaçu - AMABELA (PA),0.027,KG
00604010,AMABELA - Cupulate 65% Cupuaçu - 50g,0060304004,Liquor de Cupuaçu - AMABELA (PA),0.027,KG
00604010,AMABELA - Cupulate 65% Cupuaçu - 50g,0140106004,Açúcar Demerara,0.0145,KG
00604010,AMABELA - Cupulate 65% Cupuaçu - 50g,9990107001,MANTEIGA DE CACAU desodorizada,0.0085,KG
00604010,AMABELA - Cupulate 65% Cupuaçu - 50g,0060305008,Massa de Chocolate - Cupulate - AMABELA,0.05,KG
00604010,AMABELA - Cupulate 65% Cupuaçu - 50g,0190213011,Embalagem - Barra de Cupulate - AMABELA,1,UN
00604010,AMABELA - Cupulate 65% Cupuaçu - 50g,0190214016,Cartão Surpresa - Prima Stampa,1,UN
00604010,AMABELA - Cupulate 65% Cupuaçu - 50g,0200216011,"Papel Chumbo - Cromus - 43,5cm x 59cm",0.16,UN
00604010,AMABELA - Cupulate 65% Cupuaçu - 50g,9970212003,ETIQ ADESIVA | PAPEL COUCHE A20-C | 30X3,1,UN
00604010,AMABELA - Cupulate 65% Cupuaçu - 50g,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1,UN
00604010,AMABELA - Cupulate 65% Cupuaçu - 50g,9990712002,ETIQUETA PARA QR CODE 40x40mm,1,UN
00704009,Yanomami-Ye&apos;kwana - Chocolate 69% C,0070301006,Amêndoa de Cacau Seca Aprovada - Yanomam,0.03795,KG
00704009,Yanomami-Ye&apos;kwana - Chocolate 69% C,0070302002,Amêndoa de Cacau Torrada - Yanomami (RR),0.03795,KG
00704009,Yanomami-Ye&apos;kwana - Chocolate 69% C,0070303003,Nibs de Cacau - Yanomami (RR),0.0345,KG
00704009,Yanomami-Ye&apos;kwana - Chocolate 69% C,0070304004,Liquor de Cacau - Yanomami (RR),0.0345,KG
00704009,Yanomami-Ye&apos;kwana - Chocolate 69% C,0140106004,Açúcar Demerara,0.015,KG
00704009,Yanomami-Ye&apos;kwana - Chocolate 69% C,9990107001,MANTEIGA DE CACAU desodorizada,0.0005,KG
00704009,Yanomami-Ye&apos;kwana - Chocolate 69% C,0070305005,Massa de Chocolate - Chocolate - Yanomam,0.05,KG
00704009,Yanomami-Ye&apos;kwana - Chocolate 69% C,0190213003,Embalagem - Barra de Chocolate - Yanomam,1,UN
00704009,Yanomami-Ye&apos;kwana - Chocolate 69% C,0190214016,Cartão Surpresa - Prima Stampa,1,UN
00704009,Yanomami-Ye&apos;kwana - Chocolate 69% C,0200216011,"Papel Chumbo - Cromus - 43,5cm x 59cm",0.16,UN
00704009,Yanomami-Ye&apos;kwana - Chocolate 69% C,9970212003,ETIQ ADESIVA | PAPEL COUCHE A20-C | 30X3,1,UN
00704009,Yanomami-Ye&apos;kwana - Chocolate 69% C,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1,UN
00704009,Yanomami-Ye&apos;kwana - Chocolate 69% C,9990712002,ETIQUETA PARA QR CODE 40x40mm,1,UN
00804010,Kunkuni - Cupulate 70% Cupuaçi - 50g,0080301006,Amêndoa de Cupuaçu Aprovada - Santa Bárb,0.0319,KG
00804010,Kunkuni - Cupulate 70% Cupuaçi - 50g,0080302002,Amêndoa de Cupuaçu Torrada - Santa Bárba,0.0319,KG
00804010,Kunkuni - Cupulate 70% Cupuaçi - 50g,0080303003,Nibs de Cupuaçu - Santa Bárbara (PA),0.029,KG
00804010,Kunkuni - Cupulate 70% Cupuaçi - 50g,0080304008,Liquor de Cupuaçu - Santa Bárbara (PA),0.029,KG
00804010,Kunkuni - Cupulate 70% Cupuaçi - 50g,0140106004,Açúcar Demerara,0.0125,KG
00804010,Kunkuni - Cupulate 70% Cupuaçi - 50g,9990107001,MANTEIGA DE CACAU desodorizada,0.0085,KG
00804010,Kunkuni - Cupulate 70% Cupuaçi - 50g,0080305004,Massa de  Cupuaçu - Santa Bárbara (PA),0.05,KG
00804010,Kunkuni - Cupulate 70% Cupuaçi - 50g,0190213007,Embalagem - Barra de Cupulate - Kunkuni,1,UN
00804010,Kunkuni - Cupulate 70% Cupuaçi - 50g,0190214016,Cartão Surpresa - Prima Stampa,1,UN
00804010,Kunkuni - Cupulate 70% Cupuaçi - 50g,0200216011,"Papel Chumbo - Cromus - 43,5cm x 59cm",0.16,UN
00804010,Kunkuni - Cupulate 70% Cupuaçi - 50g,9970212003,ETIQ ADESIVA | PAPEL COUCHE A20-C | 30X3,1,UN
00804010,Kunkuni - Cupulate 70% Cupuaçi - 50g,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1,UN
00804010,Kunkuni - Cupulate 70% Cupuaçi - 50g,9990712002,ETIQUETA PARA QR CODE 40x40mm,1,UN
01004009,Paiter Suruí - Chocolate 70% Cacau - 50g,0100301006,Amêndoa de Cacau Seca Aprovada - Paiter,0.0385,KG
01004009,Paiter Suruí - Chocolate 70% Cacau - 50g,0100302002,Amêndoa de Cacau Torrada - Paiter Suruí,0.0385,KG
01004009,Paiter Suruí - Chocolate 70% Cacau - 50g,0100303003,Nibs de Cacau - Paiter Suruí (RO),0.035,KG
01004009,Paiter Suruí - Chocolate 70% Cacau - 50g,0140106004,Açúcar Demerara,0.015,KG
01004009,Paiter Suruí - Chocolate 70% Cacau - 50g,0100305005,Massa de Chocolate - Chocolate - Paiter,0.05,KG
01004009,Paiter Suruí - Chocolate 70% Cacau - 50g,0190213015,Embalagem - Barra de Chocolate - Paiter,1,UN
01004009,Paiter Suruí - Chocolate 70% Cacau - 50g,0190214016,Cartão Surpresa - Prima Stampa,1,UN
01004009,Paiter Suruí - Chocolate 70% Cacau - 50g,0200216011,"Papel Chumbo - Cromus - 43,5cm x 59cm",0.16,UN
01004009,Paiter Suruí - Chocolate 70% Cacau - 50g,9970212003,ETIQ ADESIVA | PAPEL COUCHE A20-C | 30X3,1,UN
01004009,Paiter Suruí - Chocolate 70% Cacau - 50g,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1,UN
01004009,Paiter Suruí - Chocolate 70% Cacau - 50g,9990712002,ETIQUETA PARA QR CODE 40x40mm,1,UN
01104009,Acará-Açu - Chocolate 75% Cacau 50g,0110301006,Amêndoa de Cacau Seca Aprovada -  Acará-,0.04125,KG
01104009,Acará-Açu - Chocolate 75% Cacau 50g,0110302002,Amêndoa de Cacau Torrada -  Acará-Açu (P,0.04125,KG
01104009,Acará-Açu - Chocolate 75% Cacau 50g,0110303003,Nibs de Cacau - Acará-Açu (PA),0.0375,KG
01104009,Acará-Açu - Chocolate 75% Cacau 50g,0140106004,Açúcar Demerara,0.0125,KG
01104009,Acará-Açu - Chocolate 75% Cacau 50g,0110305005,Massa de Chocolate - Chocolate - Acará-A,0.05,KG
01104009,Acará-Açu - Chocolate 75% Cacau 50g,0190213014,Embalagem - Barra de Chocolate - Acará A,1,UN
01104009,Acará-Açu - Chocolate 75% Cacau 50g,0190214016,Cartão Surpresa - Prima Stampa,1,UN
01104009,Acará-Açu - Chocolate 75% Cacau 50g,0200216011,"Papel Chumbo - Cromus - 43,5cm x 59cm",0.16,UN
01104009,Acará-Açu - Chocolate 75% Cacau 50g,9970212003,ETIQ ADESIVA | PAPEL COUCHE A20-C | 30X3,1,UN
01104009,Acará-Açu - Chocolate 75% Cacau 50g,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1,UN
01104009,Acará-Açu - Chocolate 75% Cacau 50g,9990307005,Manteiga de Cacau Yanomami terc,0.002,KG
01104009,Acará-Açu - Chocolate 75% Cacau 50g,9990712002,ETIQUETA PARA QR CODE 40x40mm,1,UN
01104009,Acará-Açu - Chocolate 75% Cacau 50g,0070301006,Amêndoa de Cacau Seca Aprovada - Yanomam,0.002372,KG
01204009,Mulheres da Floresta - Chocolate 72% Cac,0120305005,Massa de Chocolate - Chocolate - Mulhere,0.05,KG
01204009,Mulheres da Floresta - Chocolate 72% Cac,0190213013,Embalagem - Barra de Chocolate - Mulhere,1,UN
01204009,Mulheres da Floresta - Chocolate 72% Cac,0190214016,Cartão Surpresa - Prima Stampa,1,UN
01204009,Mulheres da Floresta - Chocolate 72% Cac,0200216011,"Papel Chumbo - Cromus - 43,5cm x 59cm",0.16,UN
01204009,Mulheres da Floresta - Chocolate 72% Cac,9970212003,ETIQ ADESIVA | PAPEL COUCHE A20-C | 30X3,1,UN
01204009,Mulheres da Floresta - Chocolate 72% Cac,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1,UN
01204009,Mulheres da Floresta - Chocolate 72% Cac,9990712002,ETIQUETA PARA QR CODE 40x40mm,1,UN
02104011,Castanha do Pará banhada com Cupulate 70,0210101001,Amêndoa de Cupuaçu - Sakaguchi (PA),0.009758,KG
02104011,Castanha do Pará banhada com Cupulate 70,0210303001,Nibs de Cupuaçu - Sakaguchi,0.008871,KG
02104011,Castanha do Pará banhada com Cupulate 70,0110109014,Castanha do Pará - Acará-Açu (PA),0.030801,KG
02104011,Castanha do Pará banhada com Cupulate 70,0210305004,Massa  de Cupuaçu - Sakaguchi,0.016427,KG
02104011,Castanha do Pará banhada com Cupulate 70,9990111001,Flor de Sal,0.002772,KG
02104011,Castanha do Pará banhada com Cupulate 70,0050302010,Amêndoa de Cupuaçu Torrada - SAKAGUCHI,0.009758,KG
02104011,Castanha do Pará banhada com Cupulate 70,0050303010,LIQUOR DE CUPUAÇU -SAKAGUCHI,0.008871,KG
02104011,Castanha do Pará banhada com Cupulate 70,0140106004,Açúcar Demerara,0.002793,KG
02104011,Castanha do Pará banhada com Cupulate 70,9990107001,MANTEIGA DE CACAU desodorizada,0.004764,KG
02104011,Castanha do Pará banhada com Cupulate 70,0050309013,Castanha coberta com cupulate,0.05,KG
02104011,Castanha do Pará banhada com Cupulate 70,0190213028,EMBALAGEM CASTANHAS DO PARA COBERTA COM,1,UN
02104011,Castanha do Pará banhada com Cupulate 70,0190214023,Cartão Surpresa MINI - Prima Stampa,1,UN
02104011,Castanha do Pará banhada com Cupulate 70,9970212003,ETIQ ADESIVA | PAPEL COUCHE A20-C | 30X3,1,UN
02104011,Castanha do Pará banhada com Cupulate 70,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1,UN
02104011,Castanha do Pará banhada com Cupulate 70,9990115001,SAQUINHO BIODEGRADAVEL COMPOSTAVEL,0.0016,KG
02104011,Castanha do Pará banhada com Cupulate 70,9990712002,ETIQUETA PARA QR CODE 40x40mm,1,UN
02104012,Castanha do Pará banhada com Cupulate 70,0210101001,Amêndoa de Cupuaçu - Sakaguchi (PA),0.029273,KG
02104012,Castanha do Pará banhada com Cupulate 70,0210303001,Nibs de Cupuaçu - Sakaguchi,0.026612,KG
02104012,Castanha do Pará banhada com Cupulate 70,0110109014,Castanha do Pará - Acará-Açu (PA),0.092402,KG
02104012,Castanha do Pará banhada com Cupulate 70,0210305004,Massa  de Cupuaçu - Sakaguchi,0.049281,KG
02104012,Castanha do Pará banhada com Cupulate 70,9990111001,Flor de Sal,0.008316,KG
02104012,Castanha do Pará banhada com Cupulate 70,0050302010,Amêndoa de Cupuaçu Torrada - SAKAGUCHI,0.029273,KG
02104012,Castanha do Pará banhada com Cupulate 70,0050303010,LIQUOR DE CUPUAÇU -SAKAGUCHI,0.026612,KG
02104012,Castanha do Pará banhada com Cupulate 70,0140106004,Açúcar Demerara,0.008378,KG
02104012,Castanha do Pará banhada com Cupulate 70,9990107001,MANTEIGA DE CACAU desodorizada,0.014291,KG
02104012,Castanha do Pará banhada com Cupulate 70,0050309013,Castanha coberta com cupulate,0.15,KG
02104012,Castanha do Pará banhada com Cupulate 70,0190212021,Selo para Embalagem Prisma,2,UN
02104012,Castanha do Pará banhada com Cupulate 70,0190213026,Embalagem Prisma - Castanha do Pará banh,1,UN
02104012,Castanha do Pará banhada com Cupulate 70,0190214023,Cartão Surpresa MINI - Prima Stampa,1,UN
02104012,Castanha do Pará banhada com Cupulate 70,9970212003,ETIQ ADESIVA | PAPEL COUCHE A20-C | 30X3,1,UN
02104012,Castanha do Pará banhada com Cupulate 70,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1,UN
02104012,Castanha do Pará banhada com Cupulate 70,9990115001,SAQUINHO BIODEGRADAVEL COMPOSTAVEL,0.0033,KG
02104012,Castanha do Pará banhada com Cupulate 70,9990712002,ETIQUETA PARA QR CODE 40x40mm,1,UN
02104013,Sakaguchi Cupulate 50g,0210101001,Amêndoa de Cupuaçu - Sakaguchi (PA),0.0297,KG
02104013,Sakaguchi Cupulate 50g,0210303001,Nibs de Cupuaçu - Sakaguchi,0.027,KG
02104013,Sakaguchi Cupulate 50g,0050302010,Amêndoa de Cupuaçu Torrada - SAKAGUCHI,0.0297,KG
02104013,Sakaguchi Cupulate 50g,0050303010,LIQUOR DE CUPUAÇU -SAKAGUCHI,0.027,KG
02104013,Sakaguchi Cupulate 50g,0140106004,Açúcar Demerara,0.0085,KG
02104013,Sakaguchi Cupulate 50g,9990107001,MANTEIGA DE CACAU desodorizada,0.0145,KG
02104013,Sakaguchi Cupulate 50g,0190213030,Embalagem - Barra de Cupulate - Sakaguch,1,UN
02104013,Sakaguchi Cupulate 50g,0190214016,Cartão Surpresa - Prima Stampa,1,UN
02104013,Sakaguchi Cupulate 50g,0200216011,"Papel Chumbo - Cromus - 43,5cm x 59cm",0.16,UN
02104013,Sakaguchi Cupulate 50g,0210305004,Massa  de Cupuaçu - Sakaguchi,0.05,KG
02104013,Sakaguchi Cupulate 50g,9970212003,ETIQ ADESIVA | PAPEL COUCHE A20-C | 30X3,1,UN
02104013,Sakaguchi Cupulate 50g,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1,UN
02104013,Sakaguchi Cupulate 50g,9990712002,ETIQUETA PARA QR CODE 40x40mm,1,UN
02104015,Biscoito de castanha do Pará banhado com,0210101001,Amêndoa de Cupuaçu - Sakaguchi (PA),0.013956,KG
02104015,Biscoito de castanha do Pará banhado com,0210303001,Nibs de Cupuaçu - Sakaguchi,0.012687,KG
02104015,Biscoito de castanha do Pará banhado com,0050108008,Biscoito de castanha do Pará,0.026495,KG
02104015,Biscoito de castanha do Pará banhado com,0210305004,Massa  de Cupuaçu - Sakaguchi,0.023495,KG
02104015,Biscoito de castanha do Pará banhado com,9990111001,Flor de Sal,1e-05,KG
02104015,Biscoito de castanha do Pará banhado com,0050302010,Amêndoa de Cupuaçu Torrada - SAKAGUCHI,0.013956,KG
02104015,Biscoito de castanha do Pará banhado com,0050303010,LIQUOR DE CUPUAÇU -SAKAGUCHI,0.012687,KG
02104015,Biscoito de castanha do Pará banhado com,0140106004,Açúcar Demerara,0.003994,KG
02104015,Biscoito de castanha do Pará banhado com,9990107001,MANTEIGA DE CACAU desodorizada,0.006814,KG
02104015,Biscoito de castanha do Pará banhado com,0050308012,BISCOITO DE CASTANHA DO PARÁ COM COBERTU,0.05,KG
02104015,Biscoito de castanha do Pará banhado com,0190213029,EMBALAGEM BISCOITO DE CASTANHA DO PARA C,1,UN
02104015,Biscoito de castanha do Pará banhado com,0190214023,Cartão Surpresa MINI - Prima Stampa,1,UN
02104015,Biscoito de castanha do Pará banhado com,9970212003,ETIQ ADESIVA | PAPEL COUCHE A20-C | 30X3,1,UN
02104015,Biscoito de castanha do Pará banhado com,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1,UN
02104015,Biscoito de castanha do Pará banhado com,9990115001,SAQUINHO BIODEGRADAVEL COMPOSTAVEL,0.0016,KG
02104015,Biscoito de castanha do Pará banhado com,9990712002,ETIQUETA PARA QR CODE 40x40mm,1,UN
02104016,Biscoito de castanha do Pará banhado com,0210101001,Amêndoa de Cupuaçu - Sakaguchi (PA),0.041867,KG
02104016,Biscoito de castanha do Pará banhado com,0210303001,Nibs de Cupuaçu - Sakaguchi,0.038061,KG
02104016,Biscoito de castanha do Pará banhado com,0050108008,Biscoito de castanha do Pará,0.079486,KG
02104016,Biscoito de castanha do Pará banhado com,0210305004,Massa  de Cupuaçu - Sakaguchi,0.070484,KG
02104016,Biscoito de castanha do Pará banhado com,9990111001,Flor de Sal,3e-05,KG
02104016,Biscoito de castanha do Pará banhado com,0050302010,Amêndoa de Cupuaçu Torrada - SAKAGUCHI,0.041867,KG
02104016,Biscoito de castanha do Pará banhado com,0050303010,LIQUOR DE CUPUAÇU -SAKAGUCHI,0.038061,KG
02104016,Biscoito de castanha do Pará banhado com,0140106004,Açúcar Demerara,0.011982,KG
02104016,Biscoito de castanha do Pará banhado com,9990107001,MANTEIGA DE CACAU desodorizada,0.02044,KG
02104016,Biscoito de castanha do Pará banhado com,0050308012,BISCOITO DE CASTANHA DO PARÁ COM COBERTU,0.15,KG
02104016,Biscoito de castanha do Pará banhado com,0190212021,Selo para Embalagem Prisma,2,UN
02104016,Biscoito de castanha do Pará banhado com,0190213027,Embalagem Prisma - Biscoito de Castanha,1,UN
02104016,Biscoito de castanha do Pará banhado com,0190214023,Cartão Surpresa MINI - Prima Stampa,1,UN
02104016,Biscoito de castanha do Pará banhado com,9970212003,ETIQ ADESIVA | PAPEL COUCHE A20-C | 30X3,1,UN
02104016,Biscoito de castanha do Pará banhado com,9970212004,ETIQ PIMACO A4348 LASER 100F 9600UND,1,UN
02104016,Biscoito de castanha do Pará banhado com,9990115001,SAQUINHO BIODEGRADAVEL COMPOSTAVEL,0.0033,KG
02104016,Biscoito de castanha do Pará banhado com,9990712002,ETIQUETA PARA QR CODE 40x40mm,1,UN
02504009,Bom Jardim - Chocolate 63% Cacau - 50g,0250101006,Amêndoa de Cacau Seca Aprovada - Bom Jar,0.03135,KG
02504009,Bom Jardim - Chocolate 63% Cacau - 50g,0250302002,Amêndoa de Cacau Torrada - Bom Jardim,0.03135,KG
02504009,Bom Jardim - Chocolate 63% Cacau - 50g,0250303003,Nibs de Cacau - Bom Jardim,0.0285,KG
