sku,origem,data_faturamento,quantidade,descricao
05304009,Alm_SP_Loja,2025-09-24,1,Cappuccino Língua de Onça
05004043,Alm_SP_Loja,2025-09-24,1,Formigueiro Caramelo de Maracujá Cx 80g
05004005,Alm_SP_Loja,2025-09-24,1,MAGIO Povos Bom Jardim 63% 60g
05004016,Alm_SP_Loja,2025-09-24,1,MAGIO Lg de Onça Lt Praliné Avelã Cx80g
05004043,Alm_SP_Loja,2025-09-24,1,Formigueiro Caramelo de Maracujá Cx 80g
05004047,Alm_SP_Loja,2025-09-24,1,Biscoito Cast. Pará Chocolate 60% 150g
05004058,Alm_SP_Loja,2025-09-24,1,Barra ES Intenso Praliné de Avelã 80g
05304009,Alm_SP_Loja,2025-09-24,1,Cappuccino Língua de Onça
05104061,Alm_SP_Loja,2025-09-23,1,Língua de Onça Leite Praliné 5g
05304005,Alm_SP_Loja,2025-09-23,1,Cafe Expresso
05400009,Alm_SP_Loja,2025-09-23,1,Pão de queijo da canastra 40gr
05104077,Alm_SP_Loja,2025-09-23,1,Biscoito Puxuri Chocolate - Unitário
05104078,Alm_SP_Loja,2025-09-23,1,Língua de Onça ao leite 11g - CAFETERIA
05304009,Alm_SP_Loja,2025-09-23,1,Cappuccino Língua de Onça
05104060,Alm_SP_Loja,2025-09-23,1,Língua de Onça Chocolate ao Leite 5g
05304005,Alm_SP_Loja,2025-09-23,2,Cafe Expresso
05004016,Alm_SP_Loja,2025-09-23,1,MAGIO Lg de Onça Lt Praliné Avelã Cx80g
05004029,Alm_SP_Loja,2025-09-23,1,Caixa Folha Simples a Granel | 100g
05004043,Alm_SP_Loja,2025-09-23,1,Formigueiro Caramelo de Maracujá Cx 80g
05104018,Alm_SP_Loja,2025-09-23,6,"Bombom SF Leite Ganache de Cupuaçu 7,7g"
05104022,Alm_SP_Loja,2025-09-23,2,Trufas Nativas Pistache 20g
05004012,Alm_SP_Loja,2025-09-23,1,MAGIO Povos AMABELA Cupulate  54% 60g
05004058,Alm_SP_Loja,2025-09-23,1,Barra ES Intenso Praliné de Avelã 80g
05104018,Alm_SP_Loja,2025-09-23,1,"Bombom SF Leite Ganache de Cupuaçu 7,7g"
05104061,Alm_SP_Loja,2025-09-23,2,Língua de Onça Leite Praliné 5g
05104062,Alm_SP_Loja,2025-09-23,2,Língua de Onça Chocolate Intenso 5g
05304005,Alm_SP_Loja,2025-09-23,4,Cafe Expresso
05004097,Alm_SP_Loja,2025-09-23,2,Barra ES Leite com Avelã e Maracujá 80g
05104061,Alm_SP_Loja,2025-09-23,2,Língua de Onça Leite Praliné 5g
05304005,Alm_SP_Loja,2025-09-23,2,Cafe Expresso
05004015,Alm_SP_Loja,2025-09-23,1,MAGIO Língua de Onça ao Leite Cx80g
05104032,Alm_SP_Loja,2025-09-23,1,Formigueiro Praliné de Pistache 16g
05104062,Alm_SP_Loja,2025-09-23,1,Língua de Onça Chocolate Intenso 5g
05104077,Alm_SP_Loja,2025-09-23,1,Biscoito Puxuri Chocolate - Unitário
05304010,Alm_SP_Loja,2025-09-23,2,Cafe Carioca
05104062,Alm_SP_Loja,2025-09-23,2,Língua de Onça Chocolate Intenso 5g
05304005,Alm_SP_Loja,2025-09-23,2,Cafe Expresso
05104077,Alm_SP_Loja,2025-09-23,2,Biscoito Puxuri Chocolate - Unitário
05304005,Alm_SP_Loja,2025-09-23,2,Cafe Expresso
05104003,Alm_SP_Loja,2025-09-23,1,Lua Cheia Chocolate Ao Leite 20g
05104007,Alm_SP_Loja,2025-09-23,1,Bombom Intenso Praliné 10g
05104060,Alm_SP_Loja,2025-09-23,1,Língua de Onça Chocolate ao Leite 5g
05104062,Alm_SP_Loja,2025-09-23,1,Língua de Onça Chocolate Intenso 5g
05304006,Alm_SP_Loja,2025-09-23,1,Cafe Expresso com Leite Pequeno
05304010,Alm_SP_Loja,2025-09-23,1,Cafe Carioca
05104016,Alm_SP_Loja,2025-09-23,1,"Bombom SF Leite Ganache de Maracujá 7,7g"
05104077,Alm_SP_Loja,2025-09-23,1,Biscoito Puxuri Chocolate - Unitário
05304005,Alm_SP_Loja,2025-09-23,1,Cafe Expresso
05004016,Alm_SP_Loja,2025-09-23,1,MAGIO Lg de Onça Lt Praliné Avelã Cx80g
05004047,Alm_SP_Loja,2025-09-23,1,Biscoito Cast. Pará Chocolate 60% 150g
05104018,Alm_SP_Loja,2025-09-23,1,"Bombom SF Leite Ganache de Cupuaçu 7,7g"
05104020,Alm_SP_Loja,2025-09-23,1,Trufas Nativas de Chocolate Intenso  20G
05104061,Alm_SP_Loja,2025-09-23,1,Língua de Onça Leite Praliné 5g
05104077,Alm_SP_Loja,2025-09-23,1,Biscoito Puxuri Chocolate - Unitário
05304005,Alm_SP_Loja,2025-09-23,2,Cafe Expresso
05004016,Alm_SP_Loja,2025-09-23,1,MAGIO Lg de Onça Lt Praliné Avelã Cx80g
05004139,Alm_SP_Loja,2025-09-23,1,Língua de Onça Leite Flowpack 11g
05104062,Alm_SP_Loja,2025-09-23,2,Língua de Onça Chocolate Intenso 5g
05104077,Alm_SP_Loja,2025-09-23,1,Biscoito Puxuri Chocolate - Unitário
05304005,Alm_SP_Loja,2025-09-23,2,Cafe Expresso
05304010,Alm_SP_Loja,2025-09-23,1,Cafe Carioca
05400002,Alm_SP_Loja,2025-09-23,1,agua com Gas em Lata 310ml
05104077,Alm_SP_Loja,2025-09-23,1,Biscoito Puxuri Chocolate - Unitário
05304001,Alm_SP_Loja,2025-09-23,1,Suco de Maracuja 300ml
05304010,Alm_SP_Loja,2025-09-23,1,Cafe Carioca
05004009,Alm_SP_Loja,2025-09-23,1,MAGIO Povos Xiba 81% 60g
05104020,Alm_SP_Loja,2025-09-23,1,Trufas Nativas de Chocolate Intenso  20G
05004010,Alm_SP_Loja,2025-09-23,1,MAGIO Povos Mocajuba 74% 60g
05004058,Alm_SP_Loja,2025-09-23,1,Barra ES Intenso Praliné de Avelã 80g
05004005,Alm_SP_Loja,2025-09-23,1,MAGIO Povos Bom Jardim 63% 60g
05004058,Alm_SP_Loja,2025-09-23,1,Barra ES Intenso Praliné de Avelã 80g
05104077,Alm_SP_Loja,2025-09-23,1,Biscoito Puxuri Chocolate - Unitário
05104078,Alm_SP_Loja,2025-09-23,1,Língua de Onça ao leite 11g - CAFETERIA
05304009,Alm_SP_Loja,2025-09-23,1,Cappuccino Língua de Onça
05104077,Alm_SP_Loja,2025-09-23,1,Biscoito Puxuri Chocolate - Unitário
05104078,Alm_SP_Loja,2025-09-23,1,Língua de Onça ao leite 11g - CAFETERIA
05304009,Alm_SP_Loja,2025-09-23,1,Cappuccino Língua de Onça
05104077,Alm_SP_Loja,2025-09-23,1,Biscoito Puxuri Chocolate - Unitário
05104078,Alm_SP_Loja,2025-09-23,1,Língua de Onça ao leite 11g - CAFETERIA
05304009,Alm_SP_Loja,2025-09-23,1,Cappuccino Língua de Onça
05104077,Alm_SP_Loja,2025-09-23,1,Biscoito Puxuri Chocolate - Unitário
05104078,Alm_SP_Loja,2025-09-23,1,Língua de Onça ao leite 11g - CAFETERIA
05304009,Alm_SP_Loja,2025-09-23,1,Cappuccino Língua de Onça
05304025,Alm_SP_Loja,2025-09-23,1,Chocolate Quente G
05400009,Alm_SP_Loja,2025-09-23,1,Pão de queijo da canastra 40gr
