numero_op,sku_produto_final,sku_material,descricao_material,qtd_consumo,qtd_previsto,qtd_diferenca,data_registro,data_producao,status
4386,05004149,0190213125,Tampa Caixa 30 bombons,10,10,0,2026-06-19,2026-06-19,Produzida
4386,05004149,0190213135,Folder das Caixas de 30 Bombons,10,10,0,2026-06-19,2026-06-19,Produzida
4386,05004149,01902131561,Candy Pad branco caixa 30,10,10,0,2026-06-19,2026-06-19,Produzida
4386,05004149,019021424,CARTÃO QR,10,10,0,2026-06-19,2026-06-19,Produzida
4386,05004149,05104109,Bombom NM Mini Lua Cheia ao Leite 10g,40,40,0,2026-06-19,2026-06-19,Produzida
4386,05004149,05104110,Bombom NM Choc Lt Praliné de Avelã 9g,20,20,0,2026-06-19,2026-06-19,Produzida
4386,05004149,05104111,Bombom NM Choc Int Praliné de Avelã 9g,20,20,0,2026-06-19,2026-06-19,Produzida
4386,05004149,05104112,Bombom NM Choc Int Ganache Int 11g,20,20,0,2026-06-19,2026-06-19,Produzida
4386,05004149,05104113,Bombom NM Chocolate ao Leite 11g,20,20,0,2026-06-19,2026-06-19,Produzida
4386,05004149,05104114,Bombom NM Chocolate Leite Pistache 10g,20,20,0,2026-06-19,2026-06-19,Produzida
4386,05004149,05104115,Bombom NM Choc Lt  Doce de Cupuaçu 10g,40,40,0,2026-06-19,2026-06-19,Produzida
4386,05004149,05104116,Bombom NM Chocolate Intenso Taperebá 10g,40,40,0,2026-06-19,2026-06-19,Produzida
4386,05004149,05104117,Bombom NM Chocolate LT Maracujá 9g,40,40,0,2026-06-19,2026-06-19,Produzida
4386,05004149,05104118,Bombom NM Choc Lt Castanha do Pará 8g,40,40,0,2026-06-19,2026-06-19,Produzida
4386,05004149,9990712045,Etiqueta Lacre 2 - Adesivo transparente,40,0,40,2026-06-19,2026-06-19,Produzida
4387,05104122,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.1145,0,0.1145,2026-06-22,2026-06-16,Produzida
4387,05104122,9990107001,MANTEIGA DE CACAU desodorizada,0.0019,0,0.0019,2026-06-22,2026-06-16,Produzida
4387,05104122,9990111006,Manteiga de Leite,0.0171,0,0.0171,2026-06-22,2026-06-16,Produzida
4387,05104122,9990111008,Xarope de glucose,0.021,0,0.021,2026-06-22,2026-06-16,Produzida
4387,05104122,9990111021,DEXTROSE,0.0286,0,0.0286,2026-06-22,2026-06-16,Produzida
4387,05104122,9990111058,Tapereba Liofilizado,0.02,0,0.02,2026-06-22,2026-06-16,Produzida
4387,05104122,9990315027,Polpa de Tapereba Reduzida,0.0438,0,0.0438,2026-06-22,2026-06-16,Produzida
4388,0050305025,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,2.544,2.544,0,2026-06-22,2026-06-16,Produzida
4388,0050305025,9990311009,Recheio Yara Maracujá,1,1.007,-0.007,2026-06-22,2026-06-16,Produzida
4388,0050305025,9990311038,Recheio Caramelo Maracujá,0.689,0.689,0,2026-06-22,2026-06-16,Produzida
4389,05104033,0050305025,FORMIGUEIRO MARACUJÁ 16g,80,80,0,2026-06-22,2026-06-16,Produzida
4390,05004043,0050305025,FORMIGUEIRO MARACUJÁ 16g,185,185,0,2026-06-22,2026-06-22,Produzida
4390,05004043,0190213072,Caixa formigueiro Maracuja,37,37,0,2026-06-22,2026-06-22,Produzida
4390,05004043,019021424,CARTÃO QR,37,37,0,2026-06-22,2026-06-22,Produzida
4390,05004043,9990712045,Etiqueta Lacre 2 - Adesivo transparente,37,37,0,2026-06-22,2026-06-22,Produzida
4391,05104026,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.55,0,0.55,2026-06-22,2026-06-22,Produzida
4391,05104026,0050305014,PP LÍNGUA DE ONÇA 11G AO LEITE,0,50,-50,2026-06-22,2026-06-22,Produzida
4392,05104027,0020305008,Massa de Chocolate - Mocajuba Intenso,0.55,0,0.55,2026-06-22,2026-06-22,Produzida
4392,05104027,0050305017,PP LÍNGUA DE ONÇA 11G INTENSO,0,50,-50,2026-06-22,2026-06-22,Produzida
4393,05004151,0190213131,Caixa SSAL SIMPLES,7,7,0,2026-06-23,2026-06-23,Produzida
4393,05004151,0190213132,Envelope SSAL,7,7,0,2026-06-23,2026-06-23,Produzida
4393,05004151,0190213138,Folder informação nutricional SSAL,7,7,0,2026-06-23,2026-06-23,Produzida
4393,05004151,0190213141,Foto A4 Paisagem Pico,7,7,0,2026-06-23,2026-06-23,Produzida
4393,05004151,0190213154,Candy Pad Caixa 7 camadas black,7,7,0,2026-06-23,2026-06-23,Produzida
4393,05004151,019021424,CARTÃO QR,7,7,0,2026-06-23,2026-06-23,Produzida
4393,05004151,05104097,Bombom SSAL Choc Lt praliné de avelã 9g,28,28,0,2026-06-23,2026-06-23,Produzida
4393,05004151,05104098,Bombom SSAL Choc Lt Doce Cupu 10 g,28,28,0,2026-06-23,2026-06-23,Produzida
4393,05004151,05104099,Bombom SSAL Choc Lt Castanha do Pará 8g,28,28,0,2026-06-23,2026-06-23,Produzida
4393,05004151,05104101,Bombom SSAL Choc Branco Nibs 8g,28,28,0,2026-06-23,2026-06-23,Produzida
4393,05004151,05104103,Bombom SSAL Choc Int Ganache Int 9g,28,28,0,2026-06-23,2026-06-23,Produzida
4393,05004151,05104104,Bombom SSAL Choc Int Taperebá 10g,28,28,0,2026-06-23,2026-06-23,Produzida
4393,05004151,945,Folder SSAL,7,7,0,2026-06-23,2026-06-23,Produzida
4393,05004151,9990712064,"ADESIVO SSAL- 3,5X5,5CM",14,14,0,2026-06-23,2026-06-23,Produzida
4393,05004151,9990712068,"ADESIVO SSAL - 1,1X4,5CM",28,28,0,2026-06-23,2026-06-23,Produzida
4394,05104097,0070305010,Massa de Chocolate - Yanomami Leite Test,0.1134,0.1134,0,2026-06-23,2026-06-22,Produzida
4394,05104097,9990311030,Praliné de Avelã colagem,0.1386,0.1386,0,2026-06-23,2026-06-22,Produzida
4395,05104104,0070305005,Massa de Chocolate - Chocolate - Yanomam,0.126,0,0.126,2026-06-23,2026-06-22,Produzida
4395,05104104,0070305009,Massa de Chocolate - Yanomami Teste Inte,0,0.126,-0.126,2026-06-23,2026-06-22,Produzida
4395,05104104,9990311013,Ganache de Taperebá,0.2,0.154,0.046,2026-06-23,2026-06-22,Produzida
4396,9990311013,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.0869,0.0881,-0.0012,2026-06-23,2026-06-22,Produzida
4396,9990311013,9990107001,MANTEIGA DE CACAU desodorizada,0.0026,0,0.0026,2026-06-23,2026-06-22,Produzida
4396,9990311013,9990111006,Manteiga de Leite,0.0092,0.0132,-0.004,2026-06-23,2026-06-22,Produzida
4396,9990311013,9990111008,Xarope de glucose,0.0033,0.0162,-0.0129,2026-06-23,2026-06-22,Produzida
4396,9990311013,9990111021,DEXTROSE,0.0022,0.022,-0.0198,2026-06-23,2026-06-22,Produzida
4396,9990311013,9990111023,Sorbitol em Pó,0.0072,0.0176,-0.0104,2026-06-23,2026-06-22,Produzida
4396,9990311013,9990111053,MALTODEXTRINA DE10 1910,0.0017,0,0.0017,2026-06-23,2026-06-22,Produzida
4396,9990311013,9990111054,Sorbato de Potássio Granulado,0.0002,0,0.0002,2026-06-23,2026-06-22,Produzida
4396,9990311013,9990111058,Tapereba Liofilizado,0.0147,0.016,-0.0013,2026-06-23,2026-06-22,Produzida
4396,9990311013,9990315027,Polpa de Tapereba Reduzida,0.0723,0.0337,0.0386,2026-06-23,2026-06-22,Produzida
4397,0040305007,0040303003,Nibs de Cacau - Vale do Jarí (PA/AP),14.25,14.25,0,2026-06-23,2026-06-17,Produzida
4397,0040305007,0140106004,Açúcar Demerara,9.25,9.25,0,2026-06-23,2026-06-17,Produzida
4397,0040305007,9990107001,MANTEIGA DE CACAU desodorizada,1.5,1.5,0,2026-06-23,2026-06-17,Produzida
4398,0010305007,0010303003,Nibs de Cacau - Xiba,33.06,33.06,0,2026-06-23,2026-06-23,Produzida
4398,0010305007,0140106004,Açúcar Demerara,21.46,21.46,0,2026-06-23,2026-06-23,Produzida
4398,0010305007,9990107001,MANTEIGA DE CACAU desodorizada,3.48,3.48,0,2026-06-23,2026-06-23,Produzida
4399,05104098,0070305010,Massa de Chocolate - Yanomami Leite Test,0.126,0.126,0,2026-06-23,2026-06-22,Produzida
4399,05104098,9990311042,Recheio Doce de Cupuaçu,0.2,0.154,0.046,2026-06-23,2026-06-22,Produzida
4400,9990311042,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.0916,0.0916,0,2026-06-23,2026-06-22,Produzida
4400,9990311042,9990107001,MANTEIGA DE CACAU desodorizada,0.0015,0.0015,0,2026-06-23,2026-06-22,Produzida
4400,9990311042,9990111006,Manteiga de Leite,0.0137,0.0137,0,2026-06-23,2026-06-22,Produzida
4400,9990311042,9990111008,Xarope de glucose,0.0168,0.0168,0,2026-06-23,2026-06-22,Produzida
4400,9990311042,9990111021,DEXTROSE,0.0229,0.0229,0,2026-06-23,2026-06-22,Produzida
4400,9990311042,9990111023,Sorbitol em Pó,0.0183,0.0183,0,2026-06-23,2026-06-22,Produzida
4400,9990311042,9990111059,Cupuaçu Liofilizado,0.034,0.008,0.026,2026-06-23,2026-06-22,Produzida
4400,9990311042,9990315026,Polpa de Cupuaçu Reduzida,0.035,0.035,0,2026-06-23,2026-06-22,Produzida
4401,0260102001,0260101001,Amêndoa de Cacau Seca Aprovada- Moju-Pa,168.531,168.531,0,2026-06-23,2026-06-23,Em Produção
4402,05104099,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.2036,0.2036,0,2026-06-23,2026-06-22,Produzida
4402,05104099,9990111056,Castanha do Pará,0.0204,0.0204,0,2026-06-23,2026-06-22,Produzida
4403,05104101,0070303003,Nibs de Cacau - Yanomami (RR),0.0224,0.0224,0,2026-06-23,2026-06-22,Produzida
4403,05104101,0500305002,Massa de Chocolate Branco - teste 2025,0.2016,0.2016,0,2026-06-23,2026-06-22,Produzida
4404,05104103,0070305005,Massa de Chocolate - Chocolate - Yanomam,0.1134,0,0.1134,2026-06-23,2026-06-22,Produzida
4404,05104103,0070305009,Massa de Chocolate - Yanomami Teste Inte,0,0.1134,-0.1134,2026-06-23,2026-06-22,Produzida
4404,05104103,9990311025,Ganache Chocolate intenso,0.2,0.1386,0.0614,2026-06-23,2026-06-22,Produzida
4405,9990311025,0020305008,Massa de Chocolate - Mocajuba Intenso,0.117,0,0.117,2026-06-23,2026-06-22,Produzida
4405,9990311025,0140106804,Açúcar invertido,0.0109,0.0109,0,2026-06-23,2026-06-22,Produzida
4405,9990311025,0260305001,Massa de Chocolate - Moju Intenso,0,0.117,-0.117,2026-06-23,2026-06-22,Produzida
4405,9990311025,9990107001,MANTEIGA DE CACAU desodorizada,0.002,0.002,0,2026-06-23,2026-06-22,Produzida
4405,9990311025,9990111003,Creme de Leite UHT 25%,0.0494,0.0494,0,2026-06-23,2026-06-22,Produzida
4405,9990311025,9990111006,Manteiga de Leite,0.0091,0.0091,0,2026-06-23,2026-06-22,Produzida
4405,9990311025,9990111023,Sorbitol em Pó,0.0117,0.0117,0,2026-06-23,2026-06-22,Produzida
4406,0260303001,0260102001,Amêndoa torrada aprovada Moju,63.7569,55,8.7569,2026-06-23,2026-06-23,Em Produção
4407,0100305001,0100303003,Nibs de Cacau - Paiter Suruí (RO),1.71,1.71,0,2026-06-23,2026-06-23,Produzida
4407,0100305001,0140106004,Açúcar Demerara,1.11,1.11,0,2026-06-23,2026-06-23,Produzida
4407,0100305001,9990107001,MANTEIGA DE CACAU desodorizada,0.18,0.18,0,2026-06-23,2026-06-23,Produzida
4408,0100305002,0100303003,Nibs de Cacau - Paiter Suruí (RO),0.42,0.42,0,2026-06-23,2026-06-23,Produzida
4408,0100305002,0140106004,Açúcar Demerara,1.02,1.02,0,2026-06-23,2026-06-23,Produzida
4408,0100305002,03001001,Leite em Pó integral,0.84,0.84,0,2026-06-23,2026-06-23,Produzida
4408,0100305002,9990107001,MANTEIGA DE CACAU desodorizada,0.72,0.72,0,2026-06-23,2026-06-23,Produzida
4409,0110305005,0110303003,Nibs de Cacau - Acará-Açu (PA),4.5,4.5,0,2026-06-24,2026-06-10,Produzida
4409,0110305005,0140106004,Açúcar Demerara,1.5,1.5,0,2026-06-24,2026-06-10,Produzida
4410,05004138,0050305021,PP Língua de Onça intenso Praliné 11G,305,307,-2,2026-06-23,2026-06-17,Produzida
4410,05004138,0190213093,Flowpack LO Intenso c/ Praliné,424,307,117,2026-06-23,2026-06-17,Produzida
4411,0050305021,0020305008,Massa de Chocolate - Mocajuba Intenso,2.5376,0,2.5376,2026-06-23,2026-06-17,Produzida
4411,0050305021,0260305001,Massa de Chocolate - Moju Intenso,0,2.5376,-2.5376,2026-06-23,2026-06-17,Produzida
4411,0050305021,9990307008,Pomada de manteiga de cacau,0,0.0256,-0.0256,2026-06-23,2026-06-17,Produzida
4411,0050305021,9990311030,Praliné de Avelã colagem,1.7088,1.7088,0,2026-06-23,2026-06-17,Produzida
4412,05004056,0050321011,Barras com recheios - 80g   Pistache,77,77,0,2026-06-23,2026-06-23,Produzida
4412,05004056,0190213056,Envelope plastico transparente,77,77,0,2026-06-23,2026-06-23,Produzida
4412,05004056,0190213166,Caixa ES Ao Leite Praliné de Pistache,77,77,0,2026-06-23,2026-06-23,Produzida
4412,05004056,019021424,CARTÃO QR,77,77,0,2026-06-23,2026-06-23,Produzida
4413,0050321011,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,2.808,2.808,0,2026-06-23,2026-06-19,Produzida
4413,0050321011,9990311031,Praliné Pistache colagem,3.8977,3.592,0.3057,2026-06-23,2026-06-19,Produzida
4415,05004014,0050305020,PP Língua de Onça intenso Praliné 5G,3152,3152,0,2026-06-23,2026-06-23,Produzida
4415,05004014,0190213051,Caixa Base  LO 80g,197,197,0,2026-06-23,2026-06-23,Produzida
4415,05004014,0190213053,Luva LO 80GR Intenso com Praliné,197,197,0,2026-06-23,2026-06-23,Produzida
4415,05004014,0190213060,Berço termoformado LO,197,197,0,2026-06-23,2026-06-23,Produzida
4415,05004014,019021424,CARTÃO QR,197,197,0,2026-06-23,2026-06-23,Produzida
4415,05004014,9990712045,Etiqueta Lacre 2 - Adesivo transparente,197,197,0,2026-06-23,2026-06-23,Produzida
4415,05004014,0050305020,PP Língua de Onça intenso Praliné 5G,3152,3152,0,2026-06-24,2026-06-23,Produzida
4415,05004014,0190213051,Caixa Base  LO 80g,197,197,0,2026-06-24,2026-06-23,Produzida
4415,05004014,0190213053,Luva LO 80GR Intenso com Praliné,197,197,0,2026-06-24,2026-06-23,Produzida
4415,05004014,0190213060,Berço termoformado LO,197,197,0,2026-06-24,2026-06-23,Produzida
4415,05004014,019021424,CARTÃO QR,197,197,0,2026-06-24,2026-06-23,Produzida
4415,05004014,9990712045,Etiqueta Lacre 2 - Adesivo transparente,197,197,0,2026-06-24,2026-06-23,Produzida
4416,0050305020,0020305008,Massa de Chocolate - Mocajuba Intenso,9.3614,0,9.3614,2026-06-23,2026-06-17,Produzida
4416,0050305020,0260305001,Massa de Chocolate - Moju Intenso,0,9.3614,-9.3614,2026-06-23,2026-06-17,Produzida
4416,0050305020,9990307008,Pomada de manteiga de cacau,0,0.0946,-0.0946,2026-06-23,2026-06-17,Produzida
4416,0050305020,9990311030,Praliné de Avelã colagem,6.304,6.304,0,2026-06-23,2026-06-17,Produzida
4417,05004097,0050321024,Barra 80 GR  Caram de Maracujá+praliné,7,7,0,2026-07-16,2026-07-16,Produzida
4417,05004097,0190213056,Envelope plastico transparente,7,7,0,2026-07-16,2026-07-16,Produzida
4417,05004097,0190213165,Caixa ES Ao Leite com Praliné e Maracujá,7,7,0,2026-07-16,2026-07-16,Produzida
4417,05004097,019021424,CARTÃO QR,7,7,0,2026-07-16,2026-07-16,Produzida
4418,0050321024,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,2.0468,2.0468,0,2026-07-16,2026-07-06,Produzida
4418,0050321024,9990311030,Praliné de Avelã colagem,0.8008,0.8008,0,2026-07-16,2026-07-06,Produzida
4418,0050321024,9990311038,Recheio Caramelo Maracujá,0.5911,0.5911,0,2026-07-16,2026-07-06,Produzida
4419,0050305025,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,3.7632,3.7632,0,2026-06-26,2026-06-23,Produzida
4419,0050305025,9990311009,Recheio Yara Maracujá,1.5,1.4896,0.0104,2026-06-26,2026-06-23,Produzida
4419,0050305025,9990311038,Recheio Caramelo Maracujá,1.4506,1.0192,0.4314,2026-06-26,2026-06-23,Produzida
4420,05104033,0050305025,FORMIGUEIRO MARACUJÁ 16g,35,35,0,2026-06-26,2026-06-23,Produzida
4421,05004043,0050305025,FORMIGUEIRO MARACUJÁ 16g,200,200,0,2026-06-30,2026-06-30,Produzida
4421,05004043,0190213072,Caixa formigueiro Maracuja,40,40,0,2026-06-30,2026-06-30,Produzida
4421,05004043,019021424,CARTÃO QR,40,40,0,2026-06-30,2026-06-30,Produzida
4421,05004043,9990712045,Etiqueta Lacre 2 - Adesivo transparente,40,40,0,2026-06-30,2026-06-30,Produzida
4422,05004102,0050305026,Mini Lua Cheia Ao Leite 10g,440,440,0,2026-06-26,2026-06-26,Produzida
4422,05004102,0190213056,Envelope plastico transparente,44,44,0,2026-06-26,2026-06-26,Produzida
4422,05004102,0190213107,Caixa mini Lua Cheia ao Leite 100g,44,44,0,2026-06-26,2026-06-26,Produzida
4422,05004102,019021424,CARTÃO QR,44,44,0,2026-06-26,2026-06-26,Produzida
4422,05004102,9990712045,Etiqueta Lacre 2 - Adesivo transparente,88,88,0,2026-06-26,2026-06-26,Produzida
4423,0050305026,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.5192,0.5192,0,2026-06-26,2026-06-24,Produzida
4423,0050305026,9990111042,Xerem de Castanha de Caju,0.15,0.2904,-0.1404,2026-06-26,2026-06-24,Produzida
4423,0050305026,9990311040,Colagem praliné para lua cheia,1.395,3.5904,-2.1954,2026-06-26,2026-06-24,Produzida
4424,05004015,0050305013,PP LÍNGUA DE ONÇA 5G AO LEITE,3232,3232,0,2026-07-06,2026-07-06,Produzida
4424,05004015,0190213051,Caixa Base  LO 80g,202,202,0,2026-07-06,2026-07-06,Produzida
4424,05004015,0190213054,Luva LO 80GR ao leite,202,202,0,2026-07-06,2026-07-06,Produzida
4424,05004015,0190213060,Berço termoformado LO,202,202,0,2026-07-06,2026-07-06,Produzida
4424,05004015,019021424,CARTÃO QR,202,202,0,2026-07-06,2026-07-06,Produzida
4424,05004015,9990712045,Etiqueta Lacre 2 - Adesivo transparente,202,202,0,2026-07-06,2026-07-06,Produzida
4425,0050305013,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,15.9984,15.9984,0,2026-07-06,2026-06-24,Produzida
4425,0050305013,9990307008,Pomada de manteiga de cacau,0,0.1616,-0.1616,2026-07-06,2026-06-24,Produzida
4426,05004139,0050305014,PP LÍNGUA DE ONÇA 11G AO LEITE,1216,1198,18,2026-07-20,2026-06-24,Produzida
4426,05004139,0190213090,Flowpack LO Leite,1198,1198,0,2026-07-20,2026-06-24,Produzida
4427,0050305014,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,13.2422,13.2422,0,2026-06-30,2026-06-24,Produzida
4427,0050305014,9990307008,Pomada de manteiga de cacau,0,0.1338,-0.1338,2026-06-30,2026-06-24,Produzida
4428,0050305006,0050304005,LIQUOR DE CACAU - SAKAGUCHI  NT24,10,9.6,0.4,2026-06-25,2026-06-22,Produzida
4428,0050305006,0140106805,Açúcar refinado,44,26.96,17.04,2026-06-25,2026-06-22,Produzida
4428,0050305006,03001001,Leite em Pó integral,34.6739,20,14.6739,2026-06-25,2026-06-22,Produzida
4428,0050305006,9990107001,MANTEIGA DE CACAU desodorizada,35.6774,23.2,12.4774,2026-06-25,2026-06-22,Produzida
4428,0050305006,9990111005,Lecitina de Soja,0.705,0.24,0.465,2026-06-25,2026-06-22,Produzida
4429,0050304005,0050303003,Nibs de Cacau - Sakaguchi(PA),16.15,0,16.15,2026-06-24,2026-06-22,Produzida
4429,0050304005,0050303004,NIBS DE CACAU - SAKAGUCHI NT 120-35,0,10,-10,2026-06-24,2026-06-22,Produzida
4431,0020305008,0020304004,Liquor de Cacau - Mocajuba (PA),20,22,-2,2026-06-25,2026-06-22,Produzida
4431,0020305008,0140106004,Açúcar Demerara,17,14.4,2.6,2026-06-25,2026-06-22,Produzida
4431,0020305008,9990107001,MANTEIGA DE CACAU desodorizada,7,3.2,3.8,2026-06-25,2026-06-22,Produzida
4431,0020305008,9990111005,Lecitina de Soja,0.2,0.12,0.08,2026-06-25,2026-06-22,Produzida
4432,0020304004,0020303003,Nibs de Cacau - Mocajuba (PA),16.69,20,-3.31,2026-06-25,2026-06-22,Produzida
4434,05104039,0260305001,Massa de Chocolate - Moju Intenso,0,0.2475,-0.2475,2026-06-24,2026-06-24,Produzida
4434,05104039,05104116,Bombom NM Chocolate Intenso Taperebá 10g,55,0,55,2026-06-24,2026-06-24,Produzida
4434,05104039,9990311013,Ganache de Taperebá,0,0.3025,-0.3025,2026-06-24,2026-06-24,Produzida
4435,05104059,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0,0.1155,-0.1155,2026-06-24,2026-06-24,Produzida
4435,05104059,05104115,Bombom NM Choc Lt  Doce de Cupuaçu 10g,21,0,21,2026-06-24,2026-06-24,Produzida
4435,05104059,9990311042,Recheio Doce de Cupuaçu,0,0.0945,-0.0945,2026-06-24,2026-06-24,Produzida
4436,05104016,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0,0.1294,-0.1294,2026-06-24,2026-06-24,Produzida
4436,05104016,05104117,Bombom NM Chocolate LT Maracujá 9g,38,0,38,2026-06-24,2026-06-24,Produzida
4436,05104016,9990311041,Ganache maracujá,0,0.194,-0.194,2026-06-24,2026-06-24,Produzida
4442,05104130,0260305003,Gotas de Chocolate ao Leite - Moju,5.7,5.7,0,2026-06-25,2026-06-25,Produzida
4443,05104131,0260305004,Gotas de Chocolate Intenso - Moju,5,5,0,2026-06-25,2026-06-25,Produzida
4444,05104080,0050321011,Barras com recheios - 80g   Pistache,3,3,0,2026-06-25,2026-06-25,Produzida
4444,05104080,0190213056,Envelope plastico transparente,46,3,43,2026-06-25,2026-06-25,Produzida
4445,05104022,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.145,0.145,0,2026-06-25,2026-06-24,Produzida
4445,05104022,9990111010,Pistache,0.0055,0.0348,-0.0293,2026-06-25,2026-06-24,Produzida
4445,05104022,9990315024,Massa de trufa de Pistache,1,0.9802,0.0198,2026-06-25,2026-06-24,Produzida
4446,05104020,0020305008,Massa de Chocolate - Mocajuba Intenso,0.216,0,0.216,2026-06-25,2026-06-24,Produzida
4446,05104020,0260305001,Massa de Chocolate - Moju Intenso,0,0.216,-0.216,2026-06-25,2026-06-24,Produzida
4446,05104020,9990117003,Cacau em Pó Alcalino,0.7464,0.54,0.2064,2026-06-25,2026-06-24,Produzida
4446,05104020,9990315022,Massa de trufa Intenso,1,0.918,0.082,2026-06-25,2026-06-24,Produzida
4449,9990315022,0020305008,Massa de Chocolate - Mocajuba Intenso,0.6377,0,0.6377,2026-06-25,2026-06-24,Produzida
4449,9990315022,0140106804,Açúcar invertido,0.3894,0.0468,0.3426,2026-06-25,2026-06-24,Produzida
4449,9990315022,0260305001,Massa de Chocolate - Moju Intenso,0,0.6377,-0.6377,2026-06-25,2026-06-24,Produzida
4449,9990315022,9990111003,Creme de Leite UHT 25%,0.8889,0.25,0.6389,2026-06-25,2026-06-24,Produzida
4449,9990315022,9990111006,Manteiga de Leite,0.1641,0.0359,0.1282,2026-06-25,2026-06-24,Produzida
4449,9990315022,9990111023,Sorbitol em Pó,0.1128,0.0296,0.0832,2026-06-25,2026-06-24,Produzida
4450,9990315024,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.4354,0.4354,0,2026-06-25,2026-06-24,Produzida
4450,9990315024,0140106804,Açúcar invertido,0.023,0.023,0,2026-06-25,2026-06-24,Produzida
4450,9990315024,9990111003,Creme de Leite UHT 25%,0.1452,0.1452,0,2026-06-25,2026-06-24,Produzida
4450,9990315024,9990111006,Manteiga de Leite,0.0201,0.0201,0,2026-06-25,2026-06-24,Produzida
4450,9990315024,9990111023,Sorbitol em Pó,0.0173,0.0173,0,2026-06-25,2026-06-24,Produzida
4450,9990315024,9990311004,Praliné Pistache,0.3592,0.3592,0,2026-06-25,2026-06-24,Produzida
4451,05104016,0050305006,MASSA DE CHOCOLATE -AO LEITE   NF24,0.2587,0.2587,0,2026-06-25,2026-06-23,Produzida
4451,05104016,9990311041,Ganache maracujá,0.3,0.3881,-0.0881,2026-06-25,2026-06-23,Produzida
